tweet_id,date_time,source,name,breed,stage,rating_num,retweet_count,favorite_count,img_url,dog_count,text
784826020293709826,2016-10-08 18:41:19,Twitter for iPhone,Rusty,Chow,,13.0,3013,9584,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,1,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft
784517518371221505,2016-10-07 22:15:26,Twitter for iPhone,Frankie,Malamute,,11.0,2369,8504,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,1,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day
784431430411685888,2016-10-07 16:33:21,Twitter for iPhone,Stormy,Miniature poodle,,12.0,1184,5450,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10
783839966405230592,2016-10-06 01:23:05,Twitter for iPhone,Riley,,,13.0,10058,28423,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,1,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10
783821107061198850,2016-10-06 00:08:09,Twitter for iPhone,Mairi,Lakeland terrier,,12.0,1830,6995,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,1,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af
783695101801398276,2016-10-05 15:47:27,Twitter for iPhone,Loomis,Chow,,12.0,2992,9881,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,1,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free
783466772167098368,2016-10-05 00:40:09,Twitter for iPhone,Finn,Chihuahua,,11.0,2077,7988,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet
783391753726550016,2016-10-04 19:42:03,Twitter for iPhone,Godi,Norwegian elkhound,,13.0,5099,16012,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,1,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well
783334639985389568,2016-10-04 15:55:06,Twitter for iPhone,Dave,Cardigan,,12.0,10893,27517,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,1,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave
783085703974514689,2016-10-03 23:25:55,Twitter for iPhone,Earl,Chesapeake bay retriever,,11.0,2021,7743,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,1,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats
782969140009107456,2016-10-03 15:42:44,Twitter for iPhone,Cali,Golden retriever,,12.0,6897,22837,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,1,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable
782747134529531904,2016-10-03 01:00:34,Twitter for iPhone,Deacon,Golden retriever,doggo,11.0,1319,7077,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back
782722598790725632,2016-10-02 23:23:04,Twitter for iPhone,Penny,Irish setter,,10.0,5020,16309,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,1,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine"
782598640137187329,2016-10-02 15:10:30,Twitter for iPhone,Timmy,Malamute,,11.0,1768,7388,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,1,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10
782305867769217024,2016-10-01 19:47:08,Twitter for iPhone,Sampson,Briard,doggo,12.0,5130,15727,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,1,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes
781955203444699136,2016-09-30 20:33:43,Twitter for iPhone,Chipson,,,11.0,3141,10578,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,1,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately
781661882474196992,2016-09-30 01:08:10,Twitter for iPhone,None,Pembroke,,5.0,2529,9889,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,1,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road
781524693396357120,2016-09-29 16:03:01,Twitter for iPhone,None,Chesapeake bay retriever,,12.0,5149,19603,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,1,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10
781251288990355457,2016-09-28 21:56:36,Twitter for iPhone,Oakley,Mexican hairless,,11.0,1931,7927,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,1,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well
781163403222056960,2016-09-28 16:07:23,Twitter for iPhone,None,Shetland sheepdog,,10.0,2584,9284,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,1,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution"
780931614150983680,2016-09-28 00:46:20,Twitter for iPhone,None,,puppo,13.0,6755,20501,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,1,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend
780858289093574656,2016-09-27 19:54:58,Twitter for iPhone,Dash,Chesapeake bay retriever,,10.0,1868,6810,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,1,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first"
780800785462489090,2016-09-27 16:06:28,Twitter for iPhone,Koda,Siberian husky,,11.0,1202,5195,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,1,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet
780601303617732608,2016-09-27 02:53:48,Twitter for iPhone,Hercules,Saint bernard,,12.0,3127,11433,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately
780543529827336192,2016-09-26 23:04:13,Twitter for iPhone,None,Golden retriever,,12.0,1628,5953,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,1,Here's a perturbed super floof. 12/10 would snug so damn well
780459368902959104,2016-09-26 17:29:48,Twitter for iPhone,Bear,Great dane,,11.0,1005,5002,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,1,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af"
780192070812196864,2016-09-25 23:47:39,Twitter for iPhone,None,Vizsla,,11.0,2091,8224,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,1,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10
779834332596887552,2016-09-25 00:06:08,Twitter for iPhone,Scout,Golden retriever,,11.0,6507,17775,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af
779377524342161408,2016-09-23 17:50:56,Twitter for iPhone,None,,pupper,12.0,2892,8261,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg,1,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket
779056095788752897,2016-09-22 20:33:42,Twitter for iPhone,None,Chihuahua,,13.0,4215,13911,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,1,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare
778990705243029504,2016-09-22 16:13:51,Twitter for iPhone,Jay,Cocker spaniel,,11.0,6663,18766,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,1,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af
778748913645780993,2016-09-22 00:13:04,Twitter for iPhone,Mya,Staffordshire bullterrier,,11.0,1208,6466,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,1,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly"
778650543019483137,2016-09-21 17:42:10,Twitter for iPhone,Strider,German shepherd,,10.0,1393,5429,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,1,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10"
778624900596654080,2016-09-21 16:00:17,Twitter for iPhone,Penny,Airedale,,11.0,943,4345,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,1,This is Penny. She's a sailor pup. 11/10 would take to the open seas with
778408200802557953,2016-09-21 01:39:11,Twitter for iPhone,None,Pembroke,,14.0,4011,12876,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,1,RIP Loki. Thank you for the good times. You will be missed by many. 14/10
778383385161035776,2016-09-21 00:00:35,Twitter for iPhone,Nala,Collie,,13.0,1019,5508,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,1,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet
778286810187399168,2016-09-20 17:36:50,Twitter for iPhone,Stanley,Boston bull,,11.0,3065,9746,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,1,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort
778039087836069888,2016-09-20 01:12:28,Twitter for iPhone,None,German shepherd,pupper,12.0,2469,7997,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,1,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff
778027034220126208,2016-09-20 00:24:34,Twitter for iPhone,Sophie,Clumber,pupper,11.27,1494,6203,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,1,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back
777885040357281792,2016-09-19 15:00:20,Twitter for iPhone,Wesley,Afghan hound,,3.0,1517,5999,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,1,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in
777684233540206592,2016-09-19 01:42:24,Twitter for iPhone,None,Cocker spaniel,,12.0,2728,10631,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,1,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing"
777621514455814149,2016-09-18 21:33:11,Twitter for iPhone,Derek,Chow,,12.0,2344,8228,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,1,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely
777189768882946048,2016-09-17 16:57:35,Twitter for iPhone,Jeffrey,Chihuahua,,12.0,3988,13335,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,1,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free
776813020089548800,2016-09-16 16:00:31,Twitter for iPhone,Solomon,Toy poodle,,12.0,1114,4608,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,1,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail
776477788987613185,2016-09-15 17:48:25,Twitter for iPhone,Huck,Labrador retriever,pupper,11.0,2562,8256,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,1,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper
776218204058357768,2016-09-15 00:36:55,Twitter for iPhone,None,Samoyed,,13.0,14746,28129,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,1,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath
776201521193218049,2016-09-14 23:30:38,Twitter for iPhone,O,Rottweiler,,10.0,2336,9035,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,1,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af
776113305656188928,2016-09-14 17:40:06,Twitter for iPhone,Sampson,,pupper,11.0,4030,11125,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,1,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper
776088319444877312,2016-09-14 16:00:49,Twitter for iPhone,None,Pug,,10.0,141,1717,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,1,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness
775842724423557120,2016-09-13 23:44:54,Twitter for iPhone,Blue,Chow,,12.0,2466,11043,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,1,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af
775733305207554048,2016-09-13 16:30:07,Twitter for iPhone,Anakin,,doggo,11.0,3703,13094,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,1,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well
775729183532220416,2016-09-13 16:13:44,Twitter for iPhone,None,,,13.0,4282,12280,https://pbs.twimg.com/media/CsPxk85XEAAeMQj.jpg,1,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10
775364825476165632,2016-09-12 16:05:54,Twitter for iPhone,Finley,Beagle,doggo,11.0,2717,6953,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,1,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10
775085132600442880,2016-09-11 21:34:30,Twitter for iPhone,Tucker,Chow,,13.0,4376,14635,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,1,This is Tucker. He would like a hug. 13/10 someone hug him
774757898236878852,2016-09-10 23:54:11,Twitter for iPhone,Finley,Toy poodle,,12.0,1656,8142,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,1,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley
774639387460112384,2016-09-10 16:03:16,Twitter for iPhone,Sprinkles,Walker hound,,10.0,1616,6368,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,1,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him
774314403806253056,2016-09-09 18:31:54,Twitter for iPhone,None,Eskimo dog,,14.0,5095,20559,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,1,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS
773985732834758656,2016-09-08 20:45:53,Twitter for iPhone,Winnie,Pug,pupper,11.0,3589,10174,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,1,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort
773922284943896577,2016-09-08 16:33:46,Twitter for iPhone,Heinrich,Pomeranian,,12.0,1629,6064,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,1,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular"
773704687002451968,2016-09-08 02:09:06,Twitter for iPhone,Loki,Silky terrier,,12.0,1498,6242,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,1,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever
773670353721753600,2016-09-07 23:52:41,Twitter for iPhone,Shakespeare,Old english sheepdog,,10.0,1225,5060,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,1,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise
773547596996571136,2016-09-07 15:44:53,Twitter for iPhone,Chelsea,Norwegian elkhound,pupper,11.0,5700,20837,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1,This is Chelsea. She forgot how to dog. 11/10 get it together pupper
773308824254029826,2016-09-06 23:56:05,Twitter for iPhone,Bungalo,Labrador retriever,,12.0,6954,21998,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg,1,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to
773247561583001600,2016-09-06 19:52:39,Twitter for iPhone,Chip,Miniature pinscher,,10.0,3007,8891,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,1,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af
773191612633579521,2016-09-06 16:10:20,Twitter for iPhone,Grey,Blenheim spaniel,,12.0,3809,9401,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,1,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment
772877495989305348,2016-09-05 19:22:09,Twitter Web Client,None,Norwegian elkhound,,11.0,3581,8055,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg,1,You need to watch these two doggos argue through a cat door. Both 11/10
772826264096874500,2016-09-05 15:58:34,Twitter for iPhone,Roosevelt,Basset,,11.0,2211,7574,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,1,Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright & licked position 11/10
772581559778025472,2016-09-04 23:46:12,Twitter for iPhone,,Newfoundland,,10.0,1588,6118,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,1,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10
772193107915964416,2016-09-03 22:02:38,Twitter for iPhone,Willem,Pembroke,pupper,12.0,1291,5686,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,1,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10
772152991789019136,2016-09-03 19:23:13,Twitter for iPhone,None,Golden retriever,,10.0,1054,3596,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,1,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets
772117678702071809,2016-09-03 17:02:54,Twitter for iPhone,Jack,Labrador retriever,,12.0,688,3556,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg,1,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10
772114945936949249,2016-09-03 16:52:02,Twitter for iPhone,Finn,Chihuahua,,10.0,440,2585,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg,1,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort
772102971039580160,2016-09-03 16:04:27,Twitter for iPhone,Penny,Pembroke,,11.0,866,3777,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,1,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af
771770456517009408,2016-09-02 18:03:10,Twitter for iPhone,Davey,Papillon,,11.0,3143,11299,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,1,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom
771500966810099713,2016-09-02 00:12:18,Twitter for iPhone,Dakota,Labrador retriever,,12.0,2423,7783,https://pbs.twimg.com/media/CrTsCPHWYAANdzC.jpg,1,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back
771380798096281600,2016-09-01 16:14:48,Twitter for iPhone,Fizz,Collie,,11.0,4677,9924,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,1,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af
771136648247640064,2016-09-01 00:04:38,Twitter for iPhone,Dixie,Golden retriever,,11.0,2711,8618,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg,1,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10
771102124360998913,2016-08-31 21:47:27,Twitter for iPhone,Charlie,Labrador retriever,,12.0,1337,5869,https://pbs.twimg.com/media/CrOBSfgXgAABsTE.jpg,1,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop
771014301343748096,2016-08-31 15:58:28,Twitter for iPhone,None,,,7.0,1539,6492,https://pbs.twimg.com/media/CrMxZzgWIAQUxzx.jpg,1,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy
770787852854652928,2016-08-31 00:58:39,Twitter for iPhone,Winston,Bernese mountain dog,,10.0,1105,4625,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,1,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston
770772759874076672,2016-08-30 23:58:40,Twitter for iPhone,Sebastian,Chow,,11.0,1328,4894,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,1,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely
770655142660169732,2016-08-30 16:11:18,Twitter for iPhone,,,,11.0,1669,6932,https://pbs.twimg.com/media/CrHqwjWXgAAgJSe.jpg,1,We only rate dogs. Pls stop sending in non-canines like this Arctic Floof Kangaroo. This is very frustrating. 11/10
770414278348247044,2016-08-30 00:14:12,Twitter for iPhone,Al,Golden retriever,,11.0,1928,5952,https://pbs.twimg.com/media/CrEPsfWXEAAKvem.jpg,1,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution
770293558247038976,2016-08-29 16:14:30,Twitter for iPhone,Jackson,Italian greyhound,,10.0,1357,5859,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,1,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10
770069151037685760,2016-08-29 01:22:47,Twitter for iPhone,Carbon,Boston bull,,10.0,2127,7154,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,1,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy
769940425801170949,2016-08-28 16:51:16,Twitter for iPhone,Klein,Miniature pinscher,,12.0,8841,29319,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,1,This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob
769695466921623552,2016-08-28 00:37:54,Twitter for iPhone,Titan,Pug,,13.0,1564,6050,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,1,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af
769212283578875904,2016-08-26 16:37:54,Twitter for iPhone,DonDon,Golden retriever,,12.0,1601,5089,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,1,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon
768970937022709760,2016-08-26 00:38:52,Twitter Web Client,Kirby,Pomeranian,,12.0,6006,13418,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,1,This is Kirby. His bowl weighs more than him. 12/10 would assist
768855141948723200,2016-08-25 16:58:45,Twitter for iPhone,Jesse,Chow,,11.0,827,3941,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,1,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10
768609597686943744,2016-08-25 00:43:02,Twitter for iPhone,Lou,Basenji,,10.0,1099,3864,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,1,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet
768596291618299904,2016-08-24 23:50:10,Twitter for iPhone,Oakley,Great pyrenees,,12.0,1189,4739,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,1,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10
768473857036525572,2016-08-24 15:43:39,Twitter for iPhone,Chevy,Labrador retriever,,11.0,3163,12787,https://pbs.twimg.com/media/Cqoq5PGWAAA-U8T.jpg,1,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset
768193404517830656,2016-08-23 21:09:14,Twitter for iPhone,Gerald,,doggo,8.0,3272,10205,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg,1,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10
767884188863397888,2016-08-23 00:40:31,Twitter for iPhone,Tito,,,10.0,1266,4473,https://pbs.twimg.com/media/CqgSl4DWcAA-x-o.jpg,1,This is Tito. He's on the lookout. Nobody knows for what. 10/10
767754930266464257,2016-08-22 16:06:54,Twitter for iPhone,Philbert,Vizsla,,11.0,4963,15002,https://pbs.twimg.com/media/CqedCQWWgAIab9L.jpg,1,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af
767500508068192258,2016-08-21 23:15:55,Twitter for iPhone,Louie,Chow,,12.0,2152,7066,https://pbs.twimg.com/media/Cqa1ofnXEAAG0yn.jpg,1,This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af
767191397493538821,2016-08-21 02:47:37,Twitter for iPhone,None,,doggo,13.0,3480,11553,https://pbs.twimg.com/media/CqWcgcqWcAI43jm.jpg,1,I don't know any of the backstory behind this picture but for some reason I'm crying. 13/10 for owner and doggo
767122157629476866,2016-08-20 22:12:29,Twitter for iPhone,Rupert,Toy poodle,,13.0,2651,9563,https://pbs.twimg.com/media/CqVdiBJWIAEDZB4.jpg,1,This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af 13/10
766793450729734144,2016-08-20 00:26:19,Twitter for iPhone,Rufus,Beagle,,10.0,1260,4755,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,1,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup
766693177336135680,2016-08-19 17:47:52,Twitter for iPhone,Brudge,Doberman,,11.0,730,3800,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,1,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly
766423258543644672,2016-08-18 23:55:18,Twitter for iPhone,Shadoe,Keeshond,,9.0,1459,5646,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,1,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10
766313316352462849,2016-08-18 16:38:26,Twitter for iPhone,Oscar,Toy poodle,,12.0,1735,6349,https://pbs.twimg.com/media/CqJ95SRWgAATPK_.jpg,1,This is Oscar. He has legendary eyebrows and he h*ckin knows it. Curly af too. 12/10 would hug passionately
766069199026450432,2016-08-18 00:28:24,Twitter for iPhone,Juno,Redbone,,12.0,778,3952,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,1,This is Juno. She can see your future. 12/10 h*ckin mesmerizing af
766008592277377025,2016-08-17 20:27:34,Twitter for iPhone,Angel,Welsh springer spaniel,,11.0,461,3544,https://pbs.twimg.com/media/CqFouXOXYAAYpzG.jpg,1,This is Angel. She stole the @ShopWeRateDogs shirt from her owner. Fits pretty well actually. 11/10 would forgive
765719909049503744,2016-08-17 01:20:27,Twitter for iPhone,Brat,Golden retriever,,12.0,1997,6812,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg,1,This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet
765669560888528897,2016-08-16 22:00:23,Twitter for iPhone,Tove,Beagle,,12.0,1133,4861,https://pbs.twimg.com/media/CqA0XcYWAAAzltT.jpg,1,This is Tove. She's a Balsamic Poinsetter. Surprisingly deadly. 12/10 snug with caution
